Year,Department Title,Job Class Title,Regular Pay,Actual Earnings,Department #
2012,Water And Power,Electrical Mechanic,76031.00,79559.48,
2012,Water And Power,Construction & Maintenance Supervisor,121504.00,150884.19,
2012,Water And Power,Water Utility Supervisor,106619.00,144850.55,
2012,Water And Power,Electric Distribution Mechanic,77911.20,89174.27,
2012,Water And Power,Electric Distribution Mechanic,123576.27,150788.02,
2012,Water And Power,Water Utility Supervisor,106793.17,191189.06,
2012,Water And Power,Meter Reader,68302.00,102929.91,
2012,Water And Power,Executive Assistant To The General Manager,118631.44,141180.75,
2012,Water And Power,Equipment Repair Supervisor,102001.52,135064.74,
2012,Water And Power,Underground Distribution Construction Mechanic,41093.71,46303.10,
2012,Water And Power,Electric Distribution Mechanic,109043.25,129838.48,
2012,Water And Power,Transmission & Distribution District Supervisor,160719.28,206224.40,
2012,Water And Power,Utility Accountant,97103.35,109915.75,
2012,Water And Power,Electric Distribution Mechanic,69117.60,86146.00,
2012,Water And Power,Storekeeper,77321.04,86228.03,
2012,Water And Power,Electric Distribution Mechanic,70754.04,84047.45,
2012,Water And Power,Gardener Caretaker,0.00,522.95,
2012,Water And Power,Equipment Operator,73470.08,89114.13,
2012,Water And Power,Water Utility Supervisor,33111.97,71376.29,
2012,Water And Power,Power Shovel Operator,94215.92,118165.85,
2012,Water And Power,Customer Service Representative,70748.12,74560.79,
2012,Water And Power,Customer Service Representative,75163.73,81209.96,
2012,Water And Power,Systems Analyst,97137.36,99864.16,
2012,Water And Power,Meter Reader,66267.35,72587.80,
2012,Water And Power,Equipment Operator,79753.80,97731.50,
2012,Water And Power,Electrical Distribution Mechanic Supervisor,135187.63,137841.95,
2012,Water And Power,Equipment Operator,88319.00,90388.28,
2012,Water And Power,Gardener Caretaker,62240.00,65482.03,
2012,Water And Power,Systems Analyst,97137.36,101407.36,
2012,Water And Power,Utility Executive Secretary,75650.32,79329.02,
2012,Water And Power,Meter Reader,68302.00,73630.65,
2012,Water And Power,Water Utility Worker,9975.05,25442.01,
2012,Water And Power,Electric Distribution Mechanic,70663.52,84320.95,
2012,Water And Power,Systems Programmer,126117.96,132213.74,
2012,Water And Power,Gardener Caretaker,60229.88,72816.01,
2012,Water And Power,Structural Engineering Associate,118262.28,120091.02,
2012,Water And Power,Electrical Distribution Mechanic Supervisor,133885.49,225424.50,
2012,Water And Power,Equipment Operator,89716.17,119942.59,
2012,Water And Power,Mechanical Repairer,75609.92,76931.22,
2012,Water And Power,Equipment Operator,83847.58,112417.11,
2012,Water And Power,Air Conditioning Mechanic,97604.09,132689.94,
2012,Water And Power,Customer Service Representative,70813.34,80295.76,
2012,Water And Power,Water Utility Superintendent,165235.20,175797.79,
2012,Water And Power,Gardener Caretaker,0.00,571.44,
2012,Water And Power,Equipment Repair Supervisor,44212.06,82421.68,
2012,Water And Power,Gardener Caretaker,61791.83,78831.89,
2012,Water And Power,Water Utility Supervisor,106367.87,124737.20,
2012,Water And Power,Equipment Operator,90514.24,143851.52,
2012,Water And Power,Operations & Statistical Research Analyst,142963.48,146066.12,
2012,Water And Power,Gardener Caretaker,62578.00,69928.74,
2012,Water And Power,Electric Distribution Mechanic,62315.88,99331.81,
2012,Water And Power,Customer Service Representative,69028.39,75834.03,
2012,Water And Power,Water Utility Worker,60471.69,63075.61,
2012,Water And Power,Structural Steel Fabricator,97705.04,135366.20,
2012,Water And Power,Customer Service Representative,66943.16,69915.18,
2012,Water And Power,Meter Reader,68302.00,73328.29,
2012,Water And Power,Electric Distribution Mechanic,97659.48,104598.58,
2012,Water And Power,Electric Distribution Mechanic,123829.35,127857.72,
2012,Water And Power,Electric Distribution Mechanic,95339.88,108386.19,
2012,Water And Power,Documentation Technician,77765.40,79722.14,
2012,Water And Power,Water Utility Superintendent,139214.77,151944.89,
2012,Water And Power,Equipment Operator,90300.24,117267.95,
2012,Water And Power,Electric Distribution Mechanic,110416.86,115080.99,
2012,Water And Power,Water Utility Operator Supervisor,108541.84,139497.36,
2012,Water And Power,Electric Distribution Mechanic,90130.80,97464.04,
2012,Water And Power,Commercial Field Representative,67818.41,73773.50,
2012,Water And Power,Gardener Caretaker,60229.88,72777.07,
2012,Water And Power,Communications Electrician,98626.93,119154.70,
2012,Water And Power,Communications Electrician,100129.08,106781.40,
2012,Water And Power,Electric Distribution Mechanic,115250.36,125121.25,
2012,Water And Power,Electric Distribution Mechanic,97814.78,103188.72,
2012,Water And Power,Electric Distribution Mechanic,90130.80,103227.44,
2012,Water And Power,Electric Distribution Mechanic,105698.44,109843.35,
2012,Water And Power,Electric Distribution Mechanic,105720.75,111162.04,
2012,Water And Power,Electric Distribution Mechanic,113166.92,125417.93,
2012,Water And Power,Water Utility Operator Supervisor,106239.24,109135.76,
2012,Water And Power,Electric Distribution Mechanic,101763.31,111772.50,
2012,Water And Power,Electrical Distribution Mechanic Supervisor,135594.56,184090.53,
2012,Water And Power,Electric Distribution Mechanic,92286.80,104202.41,
2012,Water And Power,Equipment Operator,90300.24,125960.01,
2012,Water And Power,Electric Distribution Mechanic,105828.76,111714.32,
2012,Water And Power,Customer Service Representative,64992.28,81170.87,
2012,Water And Power,Electric Distribution Mechanic,90511.30,107883.07,
2012,Water And Power,Equipment Operator,90300.24,102755.77,
2012,Water And Power,Equipment Operator,89522.10,116668.55,
2012,Water And Power,Electric Distribution Mechanic,12602.46,16620.21,
2012,Water And Power,Equipment Operator,89903.43,106211.26,
2012,Water And Power,Electrical Distribution Mechanic Supervisor,126232.37,198939.40,
2012,Water And Power,Equipment Operator,90293.36,104860.72,
2012,Water And Power,Water Utility Superintendent,177787.68,191714.64,
2012,Water And Power,Electric Distribution Mechanic,95227.48,103495.55,
2012,Water And Power,Water Utility Worker,85943.50,100177.78,
2012,Water And Power,Water Utility Operator Supervisor,107327.92,142776.45,
2012,Water And Power,Water Utility Worker,70714.22,86342.15,
2012,Water And Power,Meter Reader,64964.15,73897.95,
2012,Water And Power,Clerk Typist,55491.30,59544.45,
2012,Water And Power,Tree Surgeon Supervisor,105278.66,166722.03,
2012,Water And Power,Air Conditioning Mechanic,108574.88,143942.43,
2012,Water And Power,Building Repairer,83352.58,102628.07,
2012,Water And Power,Equipment Operator,26812.40,36659.04,
2012,Water And Power,Customer Service Representative,75366.08,91711.16,
2012,Water And Power,Meter Reader,59356.16,71466.39,
2012,Water And Power,Student Engineer,19427.52,19427.52,
2012,Water And Power,Electric Distribution Mechanic,124319.70,130830.28,
2012,Water And Power,Protective Coating Worker,66056.93,71751.29,
2012,Water And Power,Customer Service Representative,75856.72,88279.18,
2012,Water And Power,Equipment Mechanic,93958.92,105798.03,
2012,Water And Power,Electric Distribution Mechanic,84453.97,96733.54,
2012,Water And Power,Fleet Services Manager,109453.60,148028.43,
2012,Water And Power,Equipment Mechanic,82975.77,97918.25,
2012,Water And Power,Student Trainee Worker,978.65,978.65,
2012,Water And Power,Field Engineering Aide,90029.84,94037.70,
2012,Water And Power,Electrical Distribution Mechanic Supervisor,141056.08,215210.13,
2012,Water And Power,Meter Reader,68302.00,78721.10,
2012,Water And Power,Equipment Specialist,88957.80,90993.30,
2012,Water And Power,Equipment Operator,88787.19,118260.25,
2012,Water And Power,Customer Service Representative,53319.02,57149.40,
2012,Water And Power,Tree Surgeon Supervisor,98299.34,146732.74,
2012,Water And Power,Customer Service Representative,79914.32,86707.22,
2012,Water And Power,Customer Service Representative,69037.70,73057.62,
2012,Water And Power,Electric Distribution Mechanic,103280.61,107779.10,
2012,Water And Power,Radiologic Technologist,60543.04,62759.26,
2012,Water And Power,Protective Coating Worker,87456.91,98916.00,
2012,Water And Power,Water Utility Operator,79250.91,92592.21,
2012,Water And Power,Water Utility Operator,80620.87,97319.59,
2012,Water And Power,Power Shovel Operator,93720.56,116544.71,
2012,Water And Power,Equipment Mechanic,86091.28,113670.28,
2012,Water And Power,Electric Distribution Mechanic,92687.60,116870.05,
2012,Water And Power,Equipment Mechanic,83985.60,115478.19,
2012,Water And Power,Equipment Mechanic,88237.92,93434.84,
2012,Water And Power,Equipment Mechanic,83992.00,110095.69,
2012,Water And Power,Electric Distribution Mechanic,114344.51,125073.18,
2012,Water And Power,Heavy Duty Equipment Mechanic,84728.80,103537.78,
2012,Water And Power,Equipment Mechanic,74341.60,95415.34,
2012,Water And Power,Electric Distribution Mechanic,104611.29,104675.70,
2012,Water And Power,Air Conditioning Mechanic,89955.34,99318.49,
2012,Water And Power,Warehouse & Toolroom Worker,66468.28,70195.76,
2012,Water And Power,Electric Distribution Mechanic,113053.51,137889.25,
2012,Water And Power,Equipment Repair Supervisor,101993.68,134049.56,
2012,Water And Power,Electrical Mechanic,87846.68,91914.44,
2012,Water And Power,Electrical Distribution Mechanic Supervisor,140537.49,223497.75,
2012,Water And Power,Utility Administrator,164320.00,171604.08,
2012,Water And Power,Electric Distribution Mechanic,61505.89,99025.01,
2012,Water And Power,Clerk Typist,56581.04,56910.89,
2012,Water And Power,Equipment Mechanic,83992.00,110455.44,
2012,Water And Power,Equipment Mechanic,93973.54,118145.29,
2012,Water And Power,Equipment Mechanic,87250.64,100023.41,
2012,Water And Power,Equipment Operator,90188.73,101044.92,
2012,Water And Power,Customer Service Representative,66522.80,75613.90,
2012,Water And Power,Equipment Operator,85728.20,95184.54,
2012,Water And Power,Electric Distribution Mechanic,92286.80,97366.50,
2012,Water And Power,Air Conditioning Mechanic,104926.90,148213.18,
2012,Water And Power,Water Utility Operator,61860.80,77470.15,
2012,Water And Power,Property Manager,179462.40,186926.16,
2012,Water And Power,Equipment Operator,90296.80,114897.67,
2012,Water And Power,Utility Buyer,95207.52,101099.60,
2012,Water And Power,Clerk Typist,55726.39,62102.57,
2012,Water And Power,Truck And Equipment Dispatcher,105380.40,123686.78,
2012,Water And Power,Utility Executive Secretary,0.00,16493.60,
2012,Water And Power,Electric Distribution Mechanic,92286.80,98469.47,
2012,Water And Power,Water Treatment Operator,89483.00,128556.84,
2012,Water And Power,Environmental Supervisor,106013.01,109193.05,
2012,Water And Power,Environmental Supervisor,114931.88,120440.34,
2012,Water And Power,Utility Accountant,97167.08,101836.70,
2012,Water And Power,Environmental Specialist,113906.36,123517.88,
2012,Water And Power,Electric Distribution Mechanic,117393.22,177229.28,
2012,Water And Power,Electric Distribution Mechanic,117336.58,164659.65,
2012,Water And Power,Environmental Specialist,105384.44,110066.32,
2012,Water And Power,Electric Distribution Mechanic,118313.06,132649.97,
2012,Water And Power,Water Treatment Supervisor,111597.88,171784.21,
2012,Water And Power,Clerk Typist,59278.46,64966.03,
2012,Water And Power,Environmental Specialist,104976.80,105296.80,
2012,Water And Power,Water Treatment Operator,102089.88,106299.88,
2012,Water And Power,Environmental Specialist,104760.44,106217.40,
2012,Water And Power,Environmental Specialist,106373.56,109211.69,
2012,Water And Power,Environmental Specialist,113897.64,121843.96,
2012,Water And Power,Environmental Specialist,105384.44,110040.44,
2012,Water And Power,Customer Service Representative,70936.44,77343.73,
2012,Water And Power,Equipment Mechanic,86091.28,119208.95,
2012,Water And Power,Gardener Caretaker,60697.88,68782.63,
2012,Water And Power,Environmental Specialist,98809.40,99969.53,
2012,Water And Power,Water Treatment Operator,99962.11,143720.69,
2012,Water And Power,Utility Services Specialist,122069.47,155300.14,
2012,Water And Power,Survey Party Chief,108800.64,122336.99,
2012,Water And Power,Water Treatment Operator,87253.12,121389.57,
2012,Water And Power,Electric Distribution Mechanic,77911.20,89855.17,
2012,Water And Power,Electric Distribution Mechanic,107770.83,113886.14,
2012,Water And Power,Electrical Mechanic,87846.68,90657.09,
2012,Water And Power,Engineering Designer,92222.72,95348.32,
2012,Water And Power,Assistant Communications Cable Worker,85981.30,109983.76,
2012,Water And Power,Programmer Analyst,96114.39,121738.22,
2012,Water And Power,Water Treatment Operator,98447.95,116267.20,
2012,Water And Power,Electric Distribution Mechanic,102543.20,109313.60,
2012,Water And Power,Systems Analyst,10783.20,10833.20,
2012,Water And Power,Electrical Mechanic,103546.04,121842.48,
2012,Water And Power,Meter Reader,67471.60,80354.21,
2012,Water And Power,Environmental Engineering Associate,112573.48,118978.51,
2012,Water And Power,Water Utility Supervisor,99578.10,107308.98,
2012,Water And Power,Electric Distribution Mechanic,77532.70,85539.56,
2012,Water And Power,Electric Distribution Mechanic,116642.04,120853.70,
2012,Water And Power,Electric Distribution Mechanic,88534.70,94531.51,
2012,Water And Power,Systems Analyst,96736.24,106098.40,
2012,Water And Power,Customer Service Representative,69031.10,79811.28,
2012,Water And Power,Environmental Affairs Officer,142496.00,164784.73,
2012,Water And Power,Water Treatment Operator,97796.70,121850.23,
2012,Water And Power,Tree Surgeon Supervisor,101881.72,104225.11,
2012,Water And Power,Electric Distribution Mechanic,76572.13,80548.72,
2012,Water And Power,Water Treatment Operator,88458.72,119033.10,
2012,Water And Power,Utility Services Specialist,120649.28,147795.78,
2012,Water And Power,Commercial Field Representative,75574.08,77602.62,
2012,Water And Power,Commercial Field Representative,52364.47,53702.90,
2012,Water And Power,Engineering Designer,92215.68,109071.45,
2012,Water And Power,Engineering Designer,92222.72,92531.55,
2012,Water And Power,Electric Distribution Mechanic,102543.20,104424.08,
2012,Water And Power,Meter Reader,68302.00,85312.11,
2012,Water And Power,Electric Distribution Mechanic,86917.97,87102.97,
2012,Water And Power,Engineering Geologist Associate,106806.04,112687.19,
2012,Water And Power,Utility Accountant,97166.15,97522.67,
2012,Water And Power,Water Treatment Operator,18211.20,19667.36,
2012,Water And Power,Equipment Operator,82550.70,105439.64,
2012,Water And Power,Electric Distribution Mechanic,102551.20,107490.20,
2012,Water And Power,Commercial Field Representative,75568.32,79916.76,
2012,Water And Power,Electric Distribution Mechanic,107754.52,108366.89,
2012,Water And Power,Elevator Mechanic,104586.97,134614.94,
2012,Water And Power,Communications Cable Worker,99780.18,127241.87,
2012,Water And Power,Water Utility Operator Supervisor,96477.83,141528.31,
2012,Water And Power,Electrical Tester,93316.60,99029.85,
2012,Water And Power,Electrical Tester,93587.08,115207.31,
2012,Water And Power,Environmental Specialist,105384.44,109609.89,
2012,Water And Power,Electric Distribution Mechanic,102551.20,114353.08,
2012,Water And Power,Electric Distribution Mechanic,90522.80,102346.18,
2012,Water And Power,Elevator Mechanic,93225.56,111968.03,
2012,Water And Power,Communications Cable Worker,89885.44,111009.04,
2012,Water And Power,Water Treatment Operator,69824.11,83641.78,
2012,Water And Power,Customer Service Representative,72862.01,78897.32,
2012,Water And Power,Electrical Distribution Mechanic Supervisor,135222.51,138371.05,
2012,Water And Power,Public Relations Specialist,97153.07,101022.05,
2012,Water And Power,Electrical Tester,87628.96,126574.35,
2012,Water And Power,Equipment Mechanic,88241.28,103946.30,
2012,Water And Power,Electrical Tester,93932.64,129828.29,
2012,Water And Power,Electrical Tester,83710.40,113337.04,
2012,Water And Power,Equipment Operator,90300.24,110028.39,
2012,Water And Power,Equipment Operator,90293.36,102035.42,
2012,Water And Power,Electric Distribution Mechanic,107589.88,109927.53,
2012,Water And Power,Electric Distribution Mechanic,102551.20,109730.98,
2012,Water And Power,Transmission & Distribution District Supervisor,160098.66,215195.42,
2012,Water And Power,Gardener Caretaker,25298.63,27175.47,
2012,Water And Power,Equipment Operator,90300.24,118103.56,
2012,Water And Power,Communications Cable Worker,96770.84,118984.77,
2012,Water And Power,Systems Programmer,139450.40,147513.89,
2012,Water And Power,Assistant Communications Cable Worker,79002.46,89421.04,
2012,Water And Power,Electric Distribution Mechanic,109239.55,112767.41,
2012,Water And Power,Electric Distribution Mechanic,113037.19,123924.97,
2012,Water And Power,Electric Distribution Mechanic,102543.20,112054.03,
2012,Water And Power,Water Utility Worker,81434.18,98276.92,
2012,Water And Power,Systems Programmer,126127.64,132991.30,
2012,Water And Power,Water Utility Supervisor,105768.24,127752.56,
2012,Water And Power,Electrical Tester,83710.40,92828.33,
2012,Water And Power,Protective Coating Worker,87616.56,103301.27,
2012,Water And Power,Electrical Tester,83536.00,92005.34,
2012,Water And Power,Electrical Distribution Mechanic Supervisor,135297.59,137239.78,
2012,Water And Power,Electric Distribution Mechanic,110280.25,112874.14,
2012,Water And Power,Electrical Tester,87628.96,110830.36,
2012,Water And Power,Electrical Tester,87628.96,101953.36,
2012,Water And Power,Electrical Tester,83710.40,102274.14,
2012,Water And Power,Electric Distribution Mechanic,113037.19,115881.90,
2012,Water And Power,Customer Service Representative,69037.04,83164.87,
2012,Water And Power,Tree Surgeon Supervisor,105527.64,149279.57,
2012,Water And Power,Communications Cable Worker,95386.92,114186.05,
2012,Water And Power,Electrical Tester,87968.80,91324.80,
2012,Water And Power,Electrical Tester,83710.40,107275.96,
2012,Water And Power,Electric Distribution Mechanic,82851.40,89174.69,
2012,Water And Power,Electrical Distribution Mechanic Supervisor,126649.43,128885.15,
2012,Water And Power,Electrical Distribution Mechanic Supervisor,135222.51,144072.63,
2012,Water And Power,Electrical Distribution Mechanic Supervisor,117018.98,123419.73,
2012,Water And Power,Water Service Worker,85644.70,88657.02,
2012,Water And Power,Meter Reader,68302.00,97104.05,
2012,Water And Power,Equipment Mechanic,87562.98,97772.08,
2012,Water And Power,Electrical Tester,91290.77,141192.51,
2012,Water And Power,Electrical Mechanic,101109.90,110927.24,
2012,Water And Power,Programmer Analyst,101469.32,107622.22,
2012,Water And Power,Asbestos Worker,88462.00,113505.18,
2012,Water And Power,Electrical Tester,93005.97,104523.52,
2012,Water And Power,Electrical Tester,83616.26,98975.13,
2012,Water And Power,Utility Executive Secretary,85456.88,94991.42,
2012,Water And Power,Meter Reader,68302.00,96769.73,
2012,Water And Power,Programmer Analyst,110993.36,112800.12,
2012,Water And Power,Power Shovel Operator,95214.88,108272.41,
2012,Water And Power,Water Service Worker,76917.13,84335.33,
2012,Water And Power,Water Utility Supervisor,106698.83,113102.18,
2012,Water And Power,Water Service Worker,77565.78,86859.05,
2012,Water And Power,Construction & Maintenance Supervisor,127655.56,146190.68,
2012,Water And Power,Electrical Service Worker,77466.88,87695.33,
2012,Water And Power,Real Estate Officer,108621.76,110374.16,
2012,Water And Power,Electric Distribution Mechanic,113241.23,116729.69,
2012,Water And Power,Electrical Distribution Mechanic Supervisor,131924.24,170928.45,
2012,Water And Power,Electric Distribution Mechanic,98313.62,117104.59,
2012,Water And Power,Electrical Distribution Mechanic Supervisor,135232.85,160664.29,
2012,Water And Power,Electric Distribution Mechanic,102551.20,117984.77,
2012,Water And Power,Meter Reader,68027.32,99489.73,
2012,Water And Power,Electrical Service Worker,73233.20,80285.43,
2012,Water And Power,Electrical Service Manager,185218.16,228350.55,
2012,Water And Power,Water Service Worker,64492.45,65796.42,
2012,Water And Power,Tree Surgeon Supervisor,89568.52,122442.88,
2012,Water And Power,Electrical Distribution Mechanic Supervisor,148345.32,210418.35,
2012,Water And Power,Electrical Service Manager,194916.80,203249.52,
2012,Water And Power,Electrical Service Manager,247474.40,266069.59,
2012,Water And Power,Electrical Service Worker,76811.10,95272.05,
2012,Water And Power,Electrical Service Worker,74981.84,101527.03,
2012,Water And Power,Electrical Distribution Mechanic Supervisor,135232.85,156248.25,
2012,Water And Power,Electric Distribution Mechanic,118303.98,128507.48,
2012,Water And Power,Electrical Tester,22248.80,25641.87,
2012,Water And Power,Electrical Service Manager,174368.00,181772.88,
2012,Water And Power,Electrical Distribution Mechanic Supervisor,75638.08,136240.38,
2012,Water And Power,Water Service Worker,85700.76,94406.49,
2012,Water And Power,Electrical Service Manager,206502.40,208714.85,
2012,Water And Power,Meter Reader,68302.00,97926.74,
2012,Water And Power,Electric Distribution Mechanic,112089.21,120627.13,
2012,Water And Power,Electrical Distribution Mechanic Supervisor,136736.03,149060.26,
2012,Water And Power,Electrical Service Manager,227889.60,240126.67,
2012,Water And Power,Electrical Service Manager,203197.60,212693.79,
2012,Water And Power,Customer Service Representative,69034.40,75509.79,
2012,Water And Power,Electrical Distribution Mechanic Supervisor,135222.51,157040.73,
2012,Water And Power,Electric Distribution Mechanic,62262.56,72738.51,
2012,Water And Power,Electrical Service Manager,30750.72,266834.77,
2012,Water And Power,Utility Executive Secretary,85710.32,89427.13,
2012,Water And Power,Tree Surgeon Supervisor,108595.66,158926.53,
2012,Water And Power,Programmer Analyst,111001.84,125349.51,
2012,Water And Power,Electrical Repairer,97603.88,178175.28,
2012,Water And Power,Meter Reader,68653.04,81506.94,
2012,Water And Power,Electrical Service Manager,206886.00,215310.32,
2012,Water And Power,Electrical Repairer,100033.23,153431.06,
2012,Water And Power,Electrical Repairer,87846.68,138381.16,
2012,Water And Power,Water Service Worker,83221.35,83586.71,
2012,Water And Power,Electric Distribution Mechanic,122577.63,127251.77,
2012,Water And Power,Electrical Repairer,97603.88,121309.89,
2012,Water And Power,Meter Reader,77768.40,97699.12,
2012,Water And Power,Electrical Repairer,97603.88,115038.70,
2012,Water And Power,Water Service Worker,84770.57,86588.17,
2012,Water And Power,Programmer Analyst,109877.84,135026.73,
2012,Water And Power,Electric Distribution Mechanic,102109.39,127524.90,
2012,Water And Power,Water Service Supervisor,103919.05,110740.67,
2012,Water And Power,Real Estate Officer,106503.28,108603.48,
2012,Water And Power,Water Service Worker,79346.06,85735.19,
2012,Water And Power,Water Service Worker,85598.51,91702.39,
2012,Water And Power,Commercial Service Supervisor,93372.05,106892.72,
2012,Water And Power,Utility Pre-Craft Trainee,7236.80,16207.17,
2012,Water And Power,Operations & Statistical Research Analyst,142958.00,144279.28,
2012,Water And Power,Real Estate Officer,108617.60,111023.60,
2012,Water And Power,Real Estate Officer,104441.76,108818.00,
2012,Water And Power,Electric Distribution Mechanic,126009.88,134659.56,
2012,Water And Power,Utility Accountant,80616.38,83323.08,
2012,Water And Power,Electrical Repairer,110388.60,134939.32,
2012,Water And Power,Water Microbiologist,113627.92,127027.47,
2012,Water And Power,Air Conditioning Mechanic Supervisor,126256.15,137754.56,
2012,Water And Power,Electrical Distribution Mechanic Supervisor,135431.80,149802.24,
2012,Water And Power,Water Quality Labortory Manager,125552.72,130439.92,
2012,Water And Power,Programmer Analyst,129188.64,136827.91,
2012,Water And Power,Electrical Repairer,104673.68,178453.52,
2012,Water And Power,Electrical Repairer,84752.15,91756.22,
2012,Water And Power,Electric Distribution Mechanic,124379.89,129936.01,
2012,Water And Power,Electric Distribution Mechanic,126206.81,129674.26,
2012,Water And Power,Electrical Repairer,102545.65,108122.07,
2012,Water And Power,Meter Reader,68040.40,69204.16,
2012,Water And Power,Electrical Repairer,102074.27,143352.03,
2012,Water And Power,Meter Reader,68333.57,78983.77,
2012,Water And Power,Commercial Field Supervisor,92890.40,108061.91,
2012,Water And Power,Equipment Mechanic,81137.11,102055.92,
2012,Water And Power,Electric Distribution Mechanic,107719.13,134727.77,
2012,Water And Power,Meter Reader,68507.76,107318.09,
2012,Water And Power,Assistant Communications Cable Worker,56867.72,69729.88,
2012,Water And Power,Electric Mechanic,98229.06,125741.94,
2012,Water And Power,Electric Distribution Mechanic,113170.79,130375.32,
2012,Water And Power,Asbestos Worker,88611.70,103494.60,
2012,Water And Power,Electrical Repair Supervisor,105443.21,135837.66,
2012,Water And Power,Electrical Distribution Mechanic Supervisor,135232.85,144990.09,
2012,Water And Power,Office Engineering Technician,95668.80,99702.80,
2012,Water And Power,Electric Distribution Mechanic,124665.35,134017.39,
2012,Water And Power,Meter Reader,69086.00,87409.87,
2012,Water And Power,Electrical Mechanic Supervisor,118488.36,210604.34,
2012,Water And Power,Electric Distribution Mechanic,111154.11,133683.89,
2012,Water And Power,Electric Distribution Mechanic,124568.64,133341.84,
2012,Water And Power,Millwright,100013.44,166622.09,
2012,Water And Power,Warehouse & Toolroom Worker,70081.48,91727.37,
2012,Water And Power,Communications Cable Worker,96772.72,113264.27,
2012,Water And Power,Electrical Mechanic Supervisor,122903.16,135350.06,
2012,Water And Power,Utility Executive Secretary,92111.68,96269.68,
2012,Water And Power,Electrical Mechanic Supervisor,123133.40,127738.52,
2012,Water And Power,Equipment Operator,89947.52,117001.19,
2012,Water And Power,Environmental Supervisor,127442.48,161283.99,
2012,Water And Power,Electrical Mechanic Supervisor,123248.52,135255.44,
2012,Water And Power,Electric Distribution Mechanic,118313.06,124787.13,
2012,Water And Power,Meter Reader,68302.00,112174.86,
2012,Water And Power,Electrical Mechanic Supervisor,127777.56,178995.93,
2012,Water And Power,Warehouse & Toolroom Worker,70078.80,81728.08,
2012,Water And Power,Electric Distribution Mechanic,92286.80,96659.95,
2012,Water And Power,Environmental Specialist,106037.24,106677.69,
2012,Water And Power,Electrical Mechanic Supervisor,123248.52,149332.99,
2012,Water And Power,Electrical Mechanic Supervisor,113222.60,132483.06,
2012,Water And Power,Electric Distribution Mechanic,113158.71,137172.39,
2012,Water And Power,Utility Executive Secretary,73650.32,76384.67,
2012,Water And Power,Electric Distribution Mechanic,121355.91,144108.00,
2012,Water And Power,Meter Reader,68629.68,100054.09,
2012,Water And Power,Communications Electrician,102836.83,119158.06,
2012,Water And Power,Environmental Specialist,113897.64,126981.23,
2012,Water And Power,Warehouse & Toolroom Worker,70143.76,85541.08,
2012,Water And Power,Warehouse & Toolroom Worker,70081.48,77636.76,
2012,Water And Power,Electric Distribution Mechanic,112138.82,143770.01,
2012,Water And Power,Programmer Analyst,118993.14,122994.26,
2012,Water And Power,Electric Distribution Mechanic,101365.04,101920.49,
2012,Water And Power,Electrical Craft Helper,67153.57,68758.82,
2012,Water And Power,Electrical Craft Helper,67202.20,91178.28,
2012,Water And Power,Electrical Mechanic Supervisor,113289.16,220458.94,
2012,Water And Power,Environmental Specialist,105384.44,109862.56,
2012,Water And Power,Electrical Mechanic Supervisor,113462.81,115556.99,
2012,Water And Power,Electrical Mechanic Supervisor,125840.58,138445.90,
2012,Water And Power,Water Treatment Operator,83954.24,123433.04,
2012,Water And Power,Electrical Mechanic Supervisor,69767.04,91241.67,
2012,Water And Power,Engineering Geologist Associate,122361.43,148391.24,
2012,Water And Power,Utility Accountant,95044.04,98603.54,
2012,Water And Power,Electrical Mechanic Supervisor,117111.27,129502.74,
2012,Water And Power,Mechanical Repairer,75599.06,95987.52,
2012,Water And Power,Utility Executive Secretary,85456.88,86677.36,
2012,Water And Power,Customer Service Representative,75355.98,83669.27,
2012,Water And Power,Electric Distribution Mechanic,125272.25,146226.43,
2012,Water And Power,Programmer Analyst,120168.40,130506.33,
2012,Water And Power,Power Shovel Operator,95142.83,103470.82,
2012,Water And Power,Warehouse & Toolroom Worker,65997.52,68471.06,
2012,Water And Power,Warehouse & Toolroom Worker,70289.80,77279.89,
2012,Water And Power,Electrical Mechanic Supervisor,61307.29,101622.42,
2012,Water And Power,Electrical Mechanic,97611.32,106526.74,
2012,Water And Power,Electrical Mechanic,97018.17,127292.33,
2012,Water And Power,Electrical Mechanic,102152.89,119858.44,
2012,Water And Power,Programmer Analyst,120163.80,123023.89,
2012,Water And Power,Electrical Mechanic Supervisor,123570.31,127967.85,
2012,Water And Power,Asbestos Supervisor,99078.32,145672.03,
2012,Water And Power,Programmer Analyst,127787.74,130920.48,
2012,Water And Power,Miner,79904.00,109495.52,
2012,Water And Power,Equipment Mechanic,88237.92,113645.03,
2012,Water And Power,Utility Executive Secretary,92118.72,95734.79,
2012,Water And Power,Programmer Analyst,120168.40,126142.45,
2012,Water And Power,Water Treatment Operator,17982.16,19933.89,
2012,Water And Power,Electrical Mechanic,97607.60,125034.32,
2012,Water And Power,Warehouse & Toolroom Worker,69230.99,73130.52,
2012,Water And Power,Electrical Mechanic,97611.32,123163.00,
2012,Water And Power,Electrical Mechanic,97616.27,122759.05,
2012,Water And Power,Electrical Mechanic,105518.04,121695.42,
2012,Water And Power,Air Conditioning Mechanic,84285.92,100219.48,
2012,Water And Power,Electrical Mechanic,97611.32,125644.58,
2012,Water And Power,Electrical Craft Helper,72194.53,131427.75,
2012,Water And Power,Electrical Craft Helper,73279.43,100991.76,
